2024-03-21 02:54:33,221: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-21 02:54:34,696: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-03-21 02:54:34,698: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 02:54:34,699: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-03-21 02:54:34,699: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 02:54:34,701: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 02:54:34[0m
2024-03-21 02:54:34,701: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,709: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,710: root: INFO: [32mNew market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status unprocessed was submitted.[0m
2024-03-21 02:54:34,713: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 02:54:34[0m
2024-03-21 02:54:34,714: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,715: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,715: root: INFO: market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status new was sent to broker backtesting
2024-03-21 02:54:34,715: root: INFO: market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status new was sent to broker backtesting
2024-03-21 02:54:34,715: root: INFO: [32mFilled Transaction: buy 42.5994172740845 of SPY at 469.48999023 USD per share[0m
2024-03-21 02:54:34,715: root: INFO: market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status new was filled
2024-03-21 02:54:34,721: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 02:54:34,723: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-03-21 02:54:34,723: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-03-21 02:54:34,725: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-21 02:54:34,725: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,726: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,727: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,730: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,731: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,731: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,731: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,732: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,734: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-03-21 02:54:34,735: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,736: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,736: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:54:34,736: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:54:34,739: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-03-21 02:54:34,739: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
