2024-03-22 00:50:03,593: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:03[0m
2024-03-22 00:50:03,594: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:03,596: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:05,549: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:05[0m
2024-03-22 00:50:05,552: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:05,555: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-03-22 00:50:05,556: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-03-22 00:50:05,558: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-22 00:50:05,563: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-03-22 00:50:05,568: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-03-22 00:50:05,568: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-22 00:50:05,571: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-03-22 00:50:05,573: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-22 00:50:05,575: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-03-22 00:50:05,575: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-22 00:50:05,580: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:05[0m
2024-03-22 00:50:05,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:05,583: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:07,952: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:07[0m
2024-03-22 00:50:07,955: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:07,957: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-03-22 00:50:07,958: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-03-22 00:50:07,960: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:07[0m
2024-03-22 00:50:07,960: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:07,963: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:10,025: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:10[0m
2024-03-22 00:50:10,028: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:10,032: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-03-22 00:50:10,033: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-03-22 00:50:10,035: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:10[0m
2024-03-22 00:50:10,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:10,038: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:13,369: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:13[0m
2024-03-22 00:50:13,373: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:13,375: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-03-22 00:50:13,376: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-03-22 00:50:13,378: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:13[0m
2024-03-22 00:50:13,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:13,381: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:15,764: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:15[0m
2024-03-22 00:50:15,768: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:15,770: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-03-22 00:50:15,771: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-03-22 00:50:15,773: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:15[0m
2024-03-22 00:50:15,773: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:15,776: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:17,308: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:17[0m
2024-03-22 00:50:17,311: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:17,314: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-03-22 00:50:17,315: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-03-22 00:50:17,317: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-22 00:50:17,322: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-03-22 00:50:17,325: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-03-22 00:50:17,326: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-22 00:50:17,328: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-03-22 00:50:17,330: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-22 00:50:17,333: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-03-22 00:50:17,333: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-22 00:50:17,338: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:17[0m
2024-03-22 00:50:17,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:17,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:17,846: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:17[0m
2024-03-22 00:50:17,848: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:17,850: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-03-22 00:50:17,850: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-03-22 00:50:17,852: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:17[0m
2024-03-22 00:50:17,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:17,853: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:19,742: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:19[0m
2024-03-22 00:50:19,746: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:19,749: root: INFO: Current backtesting datetime 2020-01-22 16:00:00-05:00
2024-03-22 00:50:19,750: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
2024-03-22 00:50:19,753: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:19[0m
2024-03-22 00:50:19,754: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:19,761: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:21,316: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:21[0m
2024-03-22 00:50:21,320: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:21,323: root: INFO: Current backtesting datetime 2020-01-23 16:00:00-05:00
2024-03-22 00:50:21,324: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-03-22 00:50:21,326: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:21[0m
2024-03-22 00:50:21,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:21,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:23,943: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:23[0m
2024-03-22 00:50:23,946: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:23,949: root: INFO: Current backtesting datetime 2020-01-24 16:00:00-05:00
2024-03-22 00:50:23,950: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-03-22 00:50:23,952: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-22 00:50:23,956: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-03-22 00:50:23,959: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-03-22 00:50:23,959: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-22 00:50:23,962: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-03-22 00:50:23,963: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-22 00:50:23,965: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-03-22 00:50:23,965: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-22 00:50:23,969: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:23[0m
2024-03-22 00:50:23,969: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:23,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:26,482: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:26[0m
2024-03-22 00:50:26,486: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:26,489: root: INFO: Current backtesting datetime 2020-01-27 16:00:00-05:00
2024-03-22 00:50:26,490: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-03-22 00:50:26,492: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:26[0m
2024-03-22 00:50:26,493: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:26,496: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:28,794: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:28[0m
2024-03-22 00:50:28,797: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:28,800: root: INFO: Current backtesting datetime 2020-01-28 16:00:00-05:00
2024-03-22 00:50:28,801: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-03-22 00:50:28,803: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:28[0m
2024-03-22 00:50:28,803: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:28,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:30,678: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:30[0m
2024-03-22 00:50:30,682: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-22 00:50:30,685: root: INFO: Current backtesting datetime 2020-01-29 16:00:00-05:00
2024-03-22 00:50:30,686: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-03-22 00:50:30,689: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-22 00:50:30[0m
2024-03-22 00:50:30,689: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:30,692: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-22 00:50:32,644: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-22 00:50:32[0m
