2024-03-21 02:58:04,899: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-21 02:58:06,326: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-03-21 02:58:06,327: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 02:58:06,328: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-03-21 02:58:06,328: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 02:58:06,330: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,330: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,339: root: INFO: [32mNew market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status unprocessed was submitted.[0m
2024-03-21 02:58:06,343: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,343: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,344: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,345: root: INFO: market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status new was sent to broker backtesting
2024-03-21 02:58:06,345: root: INFO: market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status new was sent to broker backtesting
2024-03-21 02:58:06,345: root: INFO: [32mFilled Transaction: buy 42.5994172740845 of SPY at 469.48999023 USD per share[0m
2024-03-21 02:58:06,345: root: INFO: market order of | 42.5994172740845 SPY buy | at price $586.8624877929688 of class bracket with status new was filled
2024-03-21 02:58:06,351: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 02:58:06,353: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-03-21 02:58:06,353: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-03-21 02:58:06,356: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-21 02:58:06,356: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,356: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,357: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,359: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,359: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,360: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,360: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,361: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,361: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,363: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-03-21 02:58:06,364: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,365: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,369: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-03-21 02:58:06,369: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-21 02:58:06,369: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,370: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,373: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-03-21 02:58:06,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,376: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-21 02:58:06,377: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,377: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,378: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,379: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,380: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-03-21 02:58:06,380: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-21 02:58:06,383: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,386: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,386: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,386: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,387: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,389: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 02:58:06,391: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-03-21 02:58:06,391: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-03-21 02:58:06,393: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,395: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,395: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,396: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,397: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,398: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-21 02:58:06,400: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-03-21 02:58:06,401: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-03-21 02:58:06,403: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,403: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-21 02:58:06,405: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-21 02:58:06[0m
2024-03-21 02:58:06,405: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-21 02:58:06,405: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
